date,railroad,tariff,item,commodity,primary_class,origin_city,origin_state,origin,destination_city,destination_state,destination,route_mileage,train_type,min_number_of_cars,max_number_of_cars,car_ownership,rule_11_rate,gtr_table,maximum_load_pounds,tariff_per_car,tariff_per_bushel,tariff_per_metric_ton,tariff_per_short_ton,tariff_per_ton_mile,fsc_per_mile,fsc_per_car,tariff_fsc_per_car,tariff_fsc_per_bushel,tariff_fsc_per_metric_ton,tariff_fsc_per_short_ton,tariff_fsc_per_ton_mile,car_volume_cubic_feet
2025-01-15,CSX,4317,,Soybeans,N/A,Casey,IL,"Casey, IL",Mobile,AL,"Mobile, AL",779.0,Unit,90,90.0,Private,0,1,,3646,0.9854,36.2066,32.8468,0.0422,0.0,0.0,3646.0,0.9854,36.2066,32.8468,0.0422,>=5000
2025-01-15,CSX,4317,,Soybeans,N/A,Casey,IL,"Casey, IL",Mobile,AL,"Mobile, AL",779.0,Unit,90,90.0,Railroad,0,0,,3866,1.0449,38.3913,34.8288,0.0447,0.0,0.0,3866.0,1.0449,38.3913,34.8288,0.0447,>=5000
2025-01-15,CSX,4317,,Soybeans,N/A,Marion,OH,"Marion, OH",Chesapeake,VA,"Chesapeake, VA",760.0,Unit,90,90.0,Private,0,1,,3214,0.8686,31.9166,28.955,0.0381,0.0,0.0,3214.0,0.8686,31.9166,28.955,0.0381,>=5000
2025-01-15,CSX,4317,,Soybeans,N/A,Marion,OH,"Marion, OH",Chesapeake,VA,"Chesapeake, VA",760.0,Unit,90,90.0,Railroad,0,0,,3654,0.9876,36.286,32.9189,0.0433,0.0,0.0,3654.0,0.9876,36.286,32.9189,0.0433,>=5000
2025-01-15,UP,4051,1144.0,Soybeans,N/A,Canton,KS,"Canton, KS",Houston,TX,"Houston, TX",747.0,Shuttle,107,,Railroad/Private,0,1,"286,000",5150,1.3919,51.142,46.3964,0.0621,0.29,216.63,5366.63,1.3919,53.2932,48.348,0.0647,
2025-01-15,UP,4051,1301.0,Soybeans,N/A,Cozad,NE,"Cozad, NE",Kalama,WA,"Kalama, WA",1562.0,Shuttle,107,,Railroad/Private,0,1,"286,000",6140,1.6595,60.9732,55.3153,0.0354,0.29,452.98,6592.98,1.6595,65.4715,59.3962,0.038,
2025-01-15,UP,4051,1144.0,Soybeans,N/A,Cozad,NE,"Cozad, NE",Houston,TX,"Houston, TX",1078.0,Shuttle,107,,Railroad/Private,0,1,"286,000",5510,1.4892,54.717,49.6396,0.046,0.29,312.62,5822.62,1.4892,57.8214,52.456,0.0487,
2025-01-15,UP,4051,1144.0,Soybeans,N/A,Sloan,IA,"Sloan, IA",Ama,LA,"Ama, LA",1231.0,Shuttle,107,,Railroad/Private,0,1,"286,000",5590,1.5108,55.5114,50.3604,0.0409,0.29,356.99,5946.99,1.5108,59.0565,53.5765,0.0435,
2025-02-15,BNSF,4022,39010.0,Corn,N/A,Brunswick,NE,"Brunswick, NE",Hanford,CA,"Hanford, CA",2122.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",6320,1.5942,62.7607,56.9369,0.0268,0.07,148.54,6468.54,1.5942,64.2357,58.2751,0.0275,>=5001
2025-02-15,BNSF,4022,39013.0,Corn,N/A,Clarkfield,MN,"Clarkfield, MN",Seattle,WA,"PNW (Seattle, WA)",1684.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5470,1.3798,54.3198,49.2793,0.0293,0.07,117.88,5587.88,1.3798,55.4904,50.3413,0.0299,>=5001
2025-02-15,BNSF,4022,39010.0,Corn,N/A,Clarkfield,MN,"Clarkfield, MN",Hereford,TX,"Hereford, TX",1066.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5800,1.4631,57.5968,52.2523,0.049,0.07,74.62,5874.62,1.4631,58.3378,52.9245,0.0496,>=5001
2025-02-15,BNSF,4022,39010.0,Corn,N/A,Edison,NE,"Edison, NE",Hereford,TX,"Hereford, TX",728.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5040,1.2714,50.0497,45.4054,0.0624,0.07,50.96,5090.96,1.2714,50.5557,45.8645,0.063,>=5001
2025-02-15,BNSF,4022,39013.0,Corn,N/A,Edison,NE,"Edison, NE",Seattle,WA,"PNW (Seattle, WA)",1759.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5350,1.3495,53.1281,48.1982,0.0274,0.07,123.13,5473.13,1.3495,54.3508,49.3075,0.028,>=5001
2025-02-15,BNSF,4022,39010.0,Corn,N/A,Edison,NE,"Edison, NE",Hanford,CA,"Hanford, CA",1776.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",6000,1.5135,59.5829,54.0541,0.0304,0.07,124.32,6124.32,1.5135,60.8175,55.1741,0.0311,>=5001
2025-02-15,BNSF,4022,39010.0,Corn,N/A,Greenwood,IL,"Greenwood (Mendota), IL",Hereford,TX,"Hereford, TX",935.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",4560,1.1503,45.283,41.0811,0.0439,0.07,65.45,4625.45,1.1503,45.933,41.6707,0.0446,>=5001
2025-02-15,BNSF,4022,39010.0,Corn,N/A,Hancock,IA,"Hancock, IA",Plainview,TX,"Plainview, TX",832.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",5160,1.3016,51.2413,46.4865,0.0559,0.07,58.24,5218.24,1.3016,51.8197,47.0112,0.0565,>=5001
2025-02-15,BNSF,4022,39010.0,Corn,N/A,Phelps,MO,"Phelps (Rock Port), MO",Clovis,NM,"Clovis, NM",764.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",4800,1.2108,47.6663,43.2432,0.0566,0.07,53.48,4853.48,1.2108,48.1974,43.725,0.0572,>=5001
2025-02-15,BNSF,4022,39010.0,Corn,N/A,Phelps,MO,"Phelps (Rock Port), MO",Houston,TX,"Texas Gulf (Houston, TX)",937.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",4540,1.1452,45.0844,40.9009,0.0437,0.07,65.59,4605.59,1.1452,45.7357,41.4918,0.0443,>=5001
2025-02-15,BNSF,4022,39013.0,Corn,N/A,Selby,SD,"Selby, SD",Seattle,WA,"PNW (Seattle, WA)",1419.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5430,1.3697,53.9225,48.9189,0.0345,0.07,99.33,5529.33,1.3697,54.9089,49.8138,0.0351,>=5001
2025-02-15,BNSF,4022,39013.0,Corn,N/A,St. Cloud,MN,"St. Cloud, MN",Seattle,WA,"PNW (Seattle, WA)",1666.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5430,1.3697,53.9225,48.9189,0.0294,0.07,116.62,5546.62,1.3697,55.0806,49.9695,0.03,>=5001
2025-02-15,BNSF,4022,39010.0,Corn,N/A,Waverly,IL,"Waverly, IL",Dexter,NM,"Dexter, NM",1058.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",4680,1.1805,46.4747,42.1622,0.0399,0.07,74.06,4754.06,1.1805,47.2101,42.8294,0.0405,>=5001
2025-02-15,CN,4050,1001000.0,Corn,N/A,Gibson City,IL,"Gibson City, IL",Reserve,LA,"Reserve, LA",870.0,Unit,105,,Private,0,1,,2191,0.5527,21.7577,19.7387,0.0227,0.3115,271.005,2462.005,0.5527,24.4489,22.1802,0.0255,>5149
2025-02-15,CN,4050,1001000.0,Corn,N/A,Gibson City,IL,"Gibson City, IL",Reserve,LA,"Reserve, LA",870.0,Unit,105,,Railroad,0,1,,2571,0.6485,25.5313,23.1622,0.0266,0.3115,271.005,2842.005,0.6485,28.2225,25.6036,0.0294,>5149
2025-02-15,CPKC,4032,1182.0,Corn,N/A,Delhi,LA,"Delhi, LA",Morton,MS,"Morton, MS",120.0,Unit,100,,Railroad/Private,0,1,,1342,0.3385,13.3267,12.0901,0.1008,0.34,40.8,1382.8,0.3385,13.7319,12.4577,0.1038,>=5000
2025-02-15,CPKC,4444,45646.0,Corn,N/A,Enderlin,ND,"Enderlin, ND",Kalama,WA,"Kalama, WA",1617.0,Unit,110,110.0,Railroad/Private,0,1,,5047,1.2731,50.1192,45.4685,0.0281,0.2825,456.8025,5503.8025,1.2731,54.6554,49.5838,0.0307,>=5000
2025-02-15,CPKC,4444,45558.0,Corn,N/A,Glenwood,MN,"Glenwood, MN",Boardman,OR,"Boardman, OR",1556.0,Unit,110,110.0,Railroad/Private,0,1,,5513,1.3907,54.7468,49.6667,0.0319,0.2825,439.57,5952.57,1.3907,59.1119,53.6268,0.0345,>=5000
2025-02-15,CSX,4315,,Corn,N/A,Haw Creek,IN,"Haw Creek (Ladoga), IN",Ozark,AL,"Ozark, AL",707.0,Unit,90,90.0,Railroad/Private,0,1,,5961,1.5037,59.1956,53.7027,0.076,0.0,0.0,5961.0,1.5037,59.1956,53.7027,0.076,>=5000
2025-02-15,CSX,4315,,Corn,N/A,Marysville,OH,"Marysville, OH",Rose Hill,NC,"Rose Hill, NC",781.0,Unit,90,90.0,Railroad/Private,0,1,,6139,1.5486,60.9633,55.3063,0.0708,0.0,0.0,6139.0,1.5486,60.9633,55.3063,0.0708,>=5000
2025-02-15,CSX,4315,,Corn,N/A,Olney,IL,"Olney, IL",Fairmount,GA,"Fairmount, GA",496.0,Unit,90,90.0,Railroad/Private,0,1,,4706,1.1871,46.7329,42.3964,0.0855,0.0,0.0,4706.0,1.1871,46.7329,42.3964,0.0855,>=5000
2025-02-15,UP,4051,2215.0,Corn,N/A,Allen,IL,"Allen Station (San Jose), IL",Pittsburg,TX,"Pittsburg, TX",691.0,Shuttle,107,,Railroad/Private,0,1,"286,000",4085,1.0305,40.566,36.8018,0.0533,0.28,193.48,4278.48,1.0305,42.4874,38.5449,0.0558,
2025-02-15,UP,4051,2310.0,Corn,N/A,Frankfort,KS,"Frankfort, KS",Calipatria,CA,"Calipatria, CA",1572.0,Shuttle,107,,Railroad/Private,0,1,"286,000",6005,1.5148,59.6326,54.0991,0.0344,0.28,440.16,6445.16,1.5148,64.0036,58.0645,0.0369,
2025-02-15,UP,4051,2300.0,Corn,N/A,Mead,NE,"Mead, NE",Keyes,CA,"Keyes, CA",1737.0,Shuttle,107,,Railroad/Private,0,1,"286,000",6165,1.5551,61.2214,55.5405,0.032,0.28,486.36,6651.36,1.5551,66.0512,59.9222,0.0345,
2025-02-15,UP,4051,2215.0,Corn,N/A,Nebraska City,NE,"Nebraska City, NE",Amarillo,TX,"Amarillo, TX",714.0,Shuttle,107,,Railroad/Private,0,1,"286,000",5005,1.2625,49.7021,45.0901,0.0632,0.28,199.92,5204.92,1.2625,51.6874,46.8912,0.0657,
2025-02-15,UP,4051,2100.0,Corn,N/A,Sloan,IA,"Sloan, IA",Burley,ID,"Burley, ID",1176.0,Shuttle,107,,Railroad/Private,0,1,"286,000",5685,1.4341,56.4548,51.2162,0.0436,0.28,329.28,6014.28,1.4341,59.7247,54.1827,0.0461,
2025-02-15,UP,4051,2210.0,Corn,N/A,Sterling,IL,"Sterling, IL",Nashville,AR,"Nashville, AR",723.0,Shuttle,107,,Railroad/Private,0,1,"286,000",4225,1.0658,41.9563,38.0631,0.0526,0.28,202.44,4427.44,1.0658,43.9666,39.8868,0.0552,
2025-02-15,BNSF,4022,69105.0,Soybeans,N/A,Argyle,MN,"Argyle, MN",Seattle,WA,"PNW (Seattle, WA)",1528.0,Shuttle,110,120.0,Railroad,0,1,"286,000",6135,1.6581,60.9235,55.2703,0.0362,0.07,106.96,6241.96,1.6581,61.9857,56.2339,0.0368,>=5001
2025-02-15,BNSF,4022,69105.0,Soybeans,N/A,Argyle,MN,"Argyle, MN",Houston,TX,"Texas Gulf (Houston, TX)",1634.0,Shuttle,110,120.0,Railroad,0,1,"286,000",6685,1.8068,66.3853,60.2252,0.0369,0.07,114.38,6799.38,1.8068,67.5212,61.2557,0.0375,>=5001
2025-02-15,BNSF,4022,69105.0,Soybeans,N/A,Casselton,ND,"Casselton, ND",Seattle,WA,"PNW (Seattle, WA)",1469.0,Shuttle,110,120.0,Railroad,0,1,"286,000",6085,1.6446,60.427,54.8198,0.0373,0.07,102.83,6187.83,1.6446,61.4482,55.7462,0.0379,>=5001
2025-02-15,BNSF,4022,69902.0,Soybeans,N/A,Casselton,ND,"Casselton, ND",St. Louis,MO,"St. Louis, MO",855.0,Shuttle,110,120.0,Railroad,0,1,"286,000",4485,1.2122,44.5382,40.4054,0.0473,0.07,59.85,4544.85,1.2122,45.1326,40.9446,0.0479,>=5001
2025-02-15,BNSF,4022,69105.0,Soybeans,N/A,Concordia,KS,"Concordia, KS",Houston,TX,"Texas Gulf (Houston, TX)",742.0,Shuttle,110,120.0,Railroad,0,0,"286,000",4935,1.3338,49.007,44.4595,0.0599,0.07,51.94,4986.94,1.3338,49.5227,44.9274,0.0605,>=5001
2025-02-15,BNSF,4022,69105.0,Soybeans,N/A,Mitchell,SD,"Mitchell, SD",Seattle,WA,"PNW (Seattle, WA)",1624.0,Shuttle,110,120.0,Railroad,0,1,"286,000",6185,1.6716,61.4201,55.7207,0.0343,0.07,113.68,6298.68,1.6716,62.549,56.7449,0.0349,>=5001
2025-02-15,BNSF,4022,69105.0,Soybeans,N/A,Phelps,MO,"Phelps (Rock Port), MO",Seattle,WA,"PNW (Seattle, WA)",1881.0,Shuttle,110,120.0,Railroad,0,0,"286,000",6135,1.6581,60.9235,55.2703,0.0294,0.07,131.67,6266.67,1.6581,62.2311,56.4565,0.03,>=5001
2025-02-15,BNSF,4022,69105.0,Soybeans,N/A,St. Cloud,MN,"St. Cloud, MN",Seattle,WA,"PNW (Seattle, WA)",1666.0,Shuttle,110,120.0,Railroad,0,0,"286,000",6235,1.6851,61.9166,56.1712,0.0337,0.07,116.62,6351.62,1.6851,63.0747,57.2218,0.0343,>=5001
2025-02-15,CN,4050,1001000.0,Soybeans,N/A,Gibson City,IL,"Gibson City, IL",Reserve,LA,"Reserve, LA",870.0,Unit,105,,Private,0,1,,2191,0.5922,21.7577,19.7387,0.0227,0.3115,271.005,2462.005,0.5922,24.4489,22.1802,0.0255,>5149
2025-02-15,CN,4050,1001000.0,Soybeans,N/A,Gibson City,IL,"Gibson City, IL",Reserve,LA,"Reserve, LA",870.0,Unit,105,,Railroad,0,1,,2571,0.6949,25.5313,23.1622,0.0266,0.3115,271.005,2842.005,0.6949,28.2225,25.6036,0.0294,>5149
2025-02-15,CN,4050,1001000.0,Soybeans,N/A,Ida Grove,IA,"Ida Grove, IA",Helvetia,LA,"Convent, LA",1376.0,Unit,105,,Private,0,0,,3324,0.8984,33.0089,29.9459,0.0218,0.3115,428.624,3752.624,0.8984,37.2654,33.8074,0.0246,>5149
2025-02-15,CN,4050,1001000.0,Soybeans,N/A,Ida Grove,IA,"Ida Grove, IA",Helvetia,LA,"Convent, LA",1376.0,Unit,105,,Railroad,0,0,,3759,1.0159,37.3287,33.8649,0.0246,0.3115,428.624,4187.624,1.0159,41.5851,37.7263,0.0274,>5149
2025-02-15,CPKC,4444,47004.0,Soybeans,N/A,Enderlin,ND,"Enderlin, ND",East St. Louis,IL,"East St. Louis, IL",1235.9,Unit,110,110.0,Railroad/Private,0,1,,3526,0.953,35.0149,31.7658,0.0257,0.2825,349.1418,3875.1417,0.953,38.482,34.9112,0.0282,>=5000
2025-02-15,CPKC,4444,45650.0,Soybeans,N/A,Enderlin,ND,"Enderlin, ND",Kalama,WA,"Kalama, WA",1617.0,Unit,110,110.0,Railroad/Private,0,1,,5785,1.5635,57.4479,52.1171,0.0322,0.2825,456.8025,6241.8025,1.5635,61.9841,56.2325,0.0348,>=5000
2025-02-15,CSX,4317,,Soybeans,N/A,Casey,IL,"Casey, IL",Mobile,AL,"Mobile, AL",779.0,Unit,90,90.0,Private,0,1,,3646,0.9854,36.2066,32.8468,0.0422,0.0,0.0,3646.0,0.9854,36.2066,32.8468,0.0422,>=5000
2025-02-15,CSX,4317,,Soybeans,N/A,Casey,IL,"Casey, IL",Mobile,AL,"Mobile, AL",779.0,Unit,90,90.0,Railroad,0,0,,3866,1.0449,38.3913,34.8288,0.0447,0.0,0.0,3866.0,1.0449,38.3913,34.8288,0.0447,>=5000
2025-02-15,CSX,4317,,Soybeans,N/A,Marion,OH,"Marion, OH",Chesapeake,VA,"Chesapeake, VA",760.0,Unit,90,90.0,Private,0,1,,3214,0.8686,31.9166,28.955,0.0381,0.0,0.0,3214.0,0.8686,31.9166,28.955,0.0381,>=5000
2025-02-15,CSX,4317,,Soybeans,N/A,Marion,OH,"Marion, OH",Chesapeake,VA,"Chesapeake, VA",760.0,Unit,90,90.0,Railroad,0,0,,3654,0.9876,36.286,32.9189,0.0433,0.0,0.0,3654.0,0.9876,36.286,32.9189,0.0433,>=5000
2025-02-15,UP,4051,1144.0,Soybeans,N/A,Canton,KS,"Canton, KS",Houston,TX,"Houston, TX",747.0,Shuttle,107,,Railroad/Private,0,1,"286,000",5150,1.3919,51.142,46.3964,0.0621,0.28,209.16,5359.16,1.3919,53.2191,48.2807,0.0646,
2025-02-15,UP,4051,1301.0,Soybeans,N/A,Cozad,NE,"Cozad, NE",Kalama,WA,"Kalama, WA",1562.0,Shuttle,107,,Railroad/Private,0,1,"286,000",6140,1.6595,60.9732,55.3153,0.0354,0.28,437.36,6577.36,1.6595,65.3164,59.2555,0.0379,
2025-02-15,UP,4051,1144.0,Soybeans,N/A,Cozad,NE,"Cozad, NE",Houston,TX,"Houston, TX",1078.0,Shuttle,107,,Railroad/Private,0,1,"286,000",5510,1.4892,54.717,49.6396,0.046,0.28,301.84,5811.84,1.4892,57.7144,52.3589,0.0486,
2025-02-15,UP,4051,1144.0,Soybeans,N/A,Sloan,IA,"Sloan, IA",Ama,LA,"Ama, LA",1231.0,Shuttle,107,,Railroad/Private,0,1,"286,000",5590,1.5108,55.5114,50.3604,0.0409,0.28,344.68,5934.68,1.5108,58.9343,53.4656,0.0434,
2025-03-15,BNSF,4022,39010.0,Corn,N/A,Brunswick,NE,"Brunswick, NE",Hanford,CA,"Hanford, CA",2122.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",6320,1.5942,62.7607,56.9369,0.0268,0.1,212.2,6532.2,1.5942,64.8679,58.8486,0.0277,>=5001
2025-03-15,BNSF,4022,39013.0,Corn,N/A,Clarkfield,MN,"Clarkfield, MN",Seattle,WA,"PNW (Seattle, WA)",1684.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5470,1.3798,54.3198,49.2793,0.0293,0.1,168.4,5638.4,1.3798,55.9921,50.7964,0.0302,>=5001
2025-03-15,BNSF,4022,39010.0,Corn,N/A,Clarkfield,MN,"Clarkfield, MN",Hereford,TX,"Hereford, TX",1066.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5800,1.4631,57.5968,52.2523,0.049,0.1,106.6,5906.6,1.4631,58.6554,53.2126,0.0499,>=5001
2025-03-15,BNSF,4022,39010.0,Corn,N/A,Edison,NE,"Edison, NE",Hereford,TX,"Hereford, TX",728.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5040,1.2714,50.0497,45.4054,0.0624,0.1,72.8,5112.8,1.2714,50.7726,46.0613,0.0633,>=5001
2025-03-15,BNSF,4022,39013.0,Corn,N/A,Edison,NE,"Edison, NE",Seattle,WA,"PNW (Seattle, WA)",1759.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5350,1.3495,53.1281,48.1982,0.0274,0.1,175.9,5525.9,1.3495,54.8749,49.7829,0.0283,>=5001
2025-03-15,BNSF,4022,39010.0,Corn,N/A,Edison,NE,"Edison, NE",Hanford,CA,"Hanford, CA",1776.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",6000,1.5135,59.5829,54.0541,0.0304,0.1,177.6,6177.6,1.5135,61.3466,55.6541,0.0313,>=5001
2025-03-15,BNSF,4022,39010.0,Corn,N/A,Greenwood,IL,"Greenwood (Mendota), IL",Hereford,TX,"Hereford, TX",935.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",4560,1.1503,45.283,41.0811,0.0439,0.1,93.5,4653.5,1.1503,46.2115,41.9234,0.0448,>=5001
2025-03-15,BNSF,4022,39010.0,Corn,N/A,Hancock,IA,"Hancock, IA",Plainview,TX,"Plainview, TX",832.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",5160,1.3016,51.2413,46.4865,0.0559,0.1,83.2,5243.2,1.3016,52.0675,47.236,0.0568,>=5001
2025-03-15,BNSF,4022,39010.0,Corn,N/A,Phelps,MO,"Phelps (Rock Port), MO",Clovis,NM,"Clovis, NM",764.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",4800,1.2108,47.6663,43.2432,0.0566,0.1,76.4,4876.4,1.2108,48.425,43.9315,0.0575,>=5001
2025-03-15,BNSF,4022,39010.0,Corn,N/A,Phelps,MO,"Phelps (Rock Port), MO",Houston,TX,"Texas Gulf (Houston, TX)",937.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,1,"286,000",4540,1.1452,45.0844,40.9009,0.0437,0.1,93.7,4633.7,1.1452,46.0149,41.745,0.0446,>=5001
2025-03-15,BNSF,4022,39013.0,Corn,N/A,Selby,SD,"Selby, SD",Seattle,WA,"PNW (Seattle, WA)",1419.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5430,1.3697,53.9225,48.9189,0.0345,0.1,141.9,5571.9,1.3697,55.3317,50.1973,0.0354,>=5001
2025-03-15,BNSF,4022,39013.0,Corn,N/A,St. Cloud,MN,"St. Cloud, MN",Seattle,WA,"PNW (Seattle, WA)",1666.0,Shuttle,110,120.0,Railroad/Private,0,1,"286,000",5430,1.3697,53.9225,48.9189,0.0294,0.1,166.6,5596.6,1.3697,55.577,50.4198,0.0303,>=5001
2025-03-15,BNSF,4022,39010.0,Corn,N/A,Waverly,IL,"Waverly, IL",Dexter,NM,"Dexter, NM",1058.0,Shuttle/Direct DET,110,120.0,Railroad/Private,0,0,"286,000",4680,1.1805,46.4747,42.1622,0.0399,0.1,105.8,4785.8,1.1805,47.5253,43.1153,0.0408,>=5001
2025-03-15,CN,4050,1001000.0,Corn,N/A,Gibson City,IL,"Gibson City, IL",Reserve,LA,"Reserve, LA",870.0,Unit,105,,Private,0,1,,2191,0.5527,21.7577,19.7387,0.0227,0.3505,304.935,2495.935,0.5527,24.7858,22.4859,0.0258,>5149
2025-03-15,CN,4050,1001000.0,Corn,N/A,Gibson City,IL,"Gibson City, IL",Reserve,LA,"Reserve, LA",870.0,Unit,105,,Railroad,0,1,,2571,0.6485,25.5313,23.1622,0.0266,0.3505,304.935,2875.935,0.6485,28.5594,25.9093,0.0298,>5149
2025-03-15,CPKC,4032,1182.0,Corn,N/A,Delhi,LA,"Delhi, LA",Morton,MS,"Morton, MS",120.0,Unit,100,,Railroad/Private,0,1,,1342,0.3385,13.3267,12.0901,0.1008,0.38,45.6,1387.6,0.3385,13.7795,12.5009,0.1042,>=5000
2025-03-15,CPKC,4444,45646.0,Corn,N/A,Enderlin,ND,"Enderlin, ND",Kalama,WA,"Kalama, WA",1617.0,Unit,110,110.0,Railroad/Private,0,1,,5047,1.2731,50.1192,45.4685,0.0281,0.2975,481.0575,5528.0575,1.2731,54.8963,49.8023,0.0308,>=5000
2025-03-15,CPKC,4444,45558.0,Corn,N/A,Glenwood,MN,"Glenwood, MN",Boardman,OR,"Boardman, OR",1556.0,Unit,110,110.0,Railroad/Private,0,1,,5513,1.3907,54.7468,49.6667,0.0319,0.2975,462.91,5975.91,1.3907,59.3437,53.837,0.0346,>=5000
2025-03-15,CSX,4315,,Corn,N/A,Haw Creek,IN,"Haw Creek (Ladoga), IN",Ozark,AL,"Ozark, AL",707.0,Unit,90,90.0,Railroad/Private,0,1,,5961,1.5037,59.1956,53.7027,0.076,0.0,0.0,5961.0,1.5037,59.1956,53.7027,0.076,>=5000
2025-03-15,CSX,4315,,Corn,N/A,Marysville,OH,"Marysville, OH",Rose Hill,NC,"Rose Hill, NC",781.0,Unit,90,90.0,Railroad/Private,0,1,,6139,1.5486,60.9633,55.3063,0.0708,0.0,0.0,6139.0,1.5486,60.9633,55.3063,0.0708,>=5000
2025-03-15,CSX,4315,,Corn,N/A,Olney,IL,"Olney, IL",Fairmount,GA,"Fairmount, GA",496.0,Unit,90,90.0,Railroad/Private,0,1,,4706,1.1871,46.7329,42.3964,0.0855,0.0,0.0,4706.0,1.1871,46.7329,42.3964,0.0855,>=5000
2025-03-15,UP,4051,2215.0,Corn,N/A,Allen,IL,"Allen Station (San Jose), IL",Pittsburg,TX,"Pittsburg, TX",691.0,Shuttle,107,,Railroad/Private,0,1,"286,000",4085,1.0305,40.566,36.8018,0.0533,0.31,214.21,4299.21,1.0305,42.6932,38.7316,0.0561,
2025-03-15,UP,4051,2310.0,Corn,N/A,Frankfort,KS,"Frankfort, KS",Calipatria,CA,"Calipatria, CA",1572.0,Shuttle,107,,Railroad/Private,0,1,"286,000",6005,1.5148,59.6326,54.0991,0.0344,0.31,487.32,6492.32,1.5148,64.4719,58.4894,0.0372,
2025-03-15,UP,4051,2300.0,Corn,N/A,Mead,NE,"Mead, NE",Keyes,CA,"Keyes, CA",1737.0,Shuttle,107,,Railroad/Private,0,1,"286,000",6165,1.5551,61.2214,55.5405,0.032,0.31,538.47,6703.47,1.5551,66.5687,60.3916,0.0348,
2025-03-15,UP,4051,2215.0,Corn,N/A,Nebraska City,NE,"Nebraska City, NE",Amarillo,TX,"Amarillo, TX",714.0,Shuttle,107,,Railroad/Private,0,1,"286,000",5005,1.2625,49.7021,45.0901,0.0632,0.31,221.34,5226.34,1.2625,51.9001,47.0841,0.0659,
2025-03-15,UP,4051,2100.0,Corn,N/A,Sloan,IA,"Sloan, IA",Burley,ID,"Burley, ID",1176.0,Shuttle,107,,Railroad/Private,0,1,"286,000",5685,1.4341,56.4548,51.2162,0.0436,0.31,364.56,6049.56,1.4341,60.0751,54.5005,0.0463,
2025-03-15,UP,4051,2210.0,Corn,N/A,Sterling,IL,"Sterling, IL",Nashville,AR,"Nashville, AR",723.0,Shuttle,107,,Railroad/Private,0,1,"286,000",4225,1.0658,41.9563,38.0631,0.0526,0.31,224.13,4449.13,1.0658,44.182,40.0823,0.0554,
2025-03-15,BNSF,4022,69105.0,Soybeans,N/A,Argyle,MN,"Argyle, MN",Seattle,WA,"PNW (Seattle, WA)",1528.0,Shuttle,110,120.0,Railroad,0,1,"286,000",6135,1.6581,60.9235,55.2703,0.0362,0.1,152.8,6287.8,1.6581,62.4409,56.6468,0.0371,>=5001
2025-03-15,BNSF,4022,69105.0,Soybeans,N/A,Argyle,MN,"Argyle, MN",Houston,TX,"Texas Gulf (Houston, TX)",1634.0,Shuttle,110,120.0,Railroad,0,1,"286,000",6685,1.8068,66.3853,60.2252,0.0369,0.1,163.4,6848.4,1.8068,68.0079,61.6973,0.0378,>=5001
2025-03-15,BNSF,4022,69105.0,Soybeans,N/A,Casselton,ND,"Casselton, ND",Seattle,WA,"PNW (Seattle, WA)",1469.0,Shuttle,110,120.0,Railroad,0,1,"286,000",6085,1.6446,60.427,54.8198,0.0373,0.1,146.9,6231.9,1.6446,61.8858,56.1432,0.0382,>=5001
2025-03-15,BNSF,4022,69902.0,Soybeans,N/A,Casselton,ND,"Casselton, ND",St. Louis,MO,"St. Louis, MO",855.0,Shuttle,110,120.0,Railroad,0,1,"286,000",4485,1.2122,44.5382,40.4054,0.0473,0.1,85.5,4570.5,1.2122,45.3873,41.1757,0.0482,>=5001
2025-03-15,BNSF,4022,69105.0,Soybeans,N/A,Concordia,KS,"Concordia, KS",Houston,TX,"Texas Gulf (Houston, TX)",742.0,Shuttle,110,120.0,Railroad,0,0,"286,000",4935,1.3338,49.007,44.4595,0.0599,0.1,74.2,5009.2,1.3338,49.7438,45.1279,0.0608,>=5001
